Date,Suburb,State,Postcode,Beds,Baths,Cars,Land,Type,SaleType,Median price,Price,latitude,longitude,dist_to_cbd
9/05/2025,INVERELL,NSW,2360,3,1,2,794,House,PRIVATE TREATY,752000,410000,-29.7677328,151.1007548,454.9717201
12/05/2025,LAMINGTON,WA,6430,3,2,1,335,House,PRIVATE TREATY,505000,410000,-30.7315472,121.460862,549.8644333
13/05/2025,RANELAGH,TAS,7109,,,,,Vacantland,PRIVATE TREATY,540000,410000,-43.0153286,146.9879394,31.43939828
16/05/2025,FRESHWATER,QLD,4870,2,1,1,132,Apartment/Unit/Flat,PRIVATE TREATY,660000,410000,-16.8818711,145.7133221,1392.950703
17/05/2025,BETHANIA,QLD,4205,2,1,1,,RetirementLiving,PRIVATE TREATY,670000,410000,-27.688958,153.1637633,28.03777327
19/05/2025,HUONVILLE,TAS,7109,2,1,1,347,Apartment/Unit/Flat,PRIVATE TREATY,450000,410000,-43.0295734,147.0491489,28.02000105
19/05/2025,NORLANE,VIC,3214,,,,743,Vacantland,PRIVATE TREATY,550000,410000,-38.0894534,144.3653736,60.77493846
21/05/2025,PORT MELBOURNE,VIC,3207,1,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,410000,410000,-37.834468,144.9200716,4.408863598
21/05/2025,TOOBORAC,VIC,3522,2,1,1,1634,House,PRIVATE TREATY,550000,410000,-37.0295363,144.7932933,88.3799836
22/05/2025,SOUTH KALGOORLIE,WA,6430,4,1,1,506,House,PRIVATE TREATY,505000,410000,-30.757006,121.4740182,550.3197912
23/05/2025,SOUTH WEST ROCKS,NSW,2431,2,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,645000,410000,-30.8878953,153.0407728,372.9197774
23/05/2025,TENNANT CREEK,NT,860,4,2,4,1000,Blockofunits,PRIVATE TREATY,460000,410000,-19.6503219,134.1907917,872.5264223
23/05/2025,CLOVERDALE,WA,6105,1,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,396000,410000,-31.9567853,115.9423427,7.730452192
2/06/2025,WOOLNER,NT,820,2,2,2,128,Apartment/Unit/Flat,PRIVATE TREATY,254000,410000,-12.4352719,130.8493439,2.926721429
4/06/2025,JOHNSTON,NT,832,3,2,2,218,Apartment/Unit/Flat,PRIVATE TREATY,254000,410000,-12.4923795,131.0083785,18.53021568
17/06/2025,ROSEBERY,NT,832,2,2,2,203,Apartment/Unit/Flat,PRIVATE TREATY,254000,410000,-12.5053003,130.9972886,17.69444377
26/06/2025,TAYLOR,ACT,2913,1,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,600000,410000,-35.1499466,149.1163571,16.43781894
30/06/2025,INVERMAY,TAS,7248,3,1,1,637,House,PRIVATE TREATY,540000,410000,-41.4275005,147.1331887,162.4178511
3/07/2025,FRANKLIN,ACT,2913,2,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,600000,410000,-35.1885015,149.1484966,12.84361763
18/07/2025,WANNIASSA,ACT,2903,2,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,600000,410000,-35.4042652,149.0935479,11.85601148
18/07/2025,TREVALLYN,TAS,7250,2,1,1,114,Apartment/Unit/Flat,PRIVATE TREATY,450000,410000,-41.4372634,147.1146287,161.4991624
25/07/2025,BELCONNEN,ACT,2617,1,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,600000,410000,-35.2407074,149.0722268,6.841785927
25/07/2025,NARACOORTE,SA,5271,4,1,4,770,House,PRIVATE TREATY,495000,410000,-36.9771848,140.7452055,298.5567958
25/07/2025,TICKERA,SA,5555,2,1,4,1011,House,PRIVATE TREATY,495000,410000,-33.78875,137.7078947,150.6971066
25/07/2025,YORKETOWN,SA,5576,3,1,3,1012,House,PRIVATE TREATY,495000,410000,-35.0233241,137.6050491,91.45848201
2/08/2025,BAYSWATER,WA,6053,,,,301,Vacantland,PRIVATE TREATY,505000,410000,-31.9003723,115.9260577,8.732110855
7/08/2025,GLEN EDEN,QLD,4680,3,2,2,170,Townhouse,PRIVATE TREATY,670000,410000,-23.8997496,151.2738063,432.644302
8/08/2025,MORANBAH,QLD,4744,3,1,4,809,House,PRIVATE TREATY,670000,410000,,,
8/08/2025,BECKENHAM,WA,6107,,,2,,Vacantland,PRIVATE TREATY,505000,410000,-32.0259951,115.9681762,12.79892591
11/08/2025,PARA HILLS,SA,5096,,,,294,Vacantland,PRIVATE TREATY,495000,410000,-34.8175452,138.658422,13.38812654
12/08/2025,PORT MACQUARIE,NSW,2444,1,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,645000,410000,-31.4298734,152.9125336,314.2849028
13/08/2025,FOREST HILL,NSW,2651,3,1,1,880,Apartment/Unit/Flat,PRIVATE TREATY,645000,410000,-35.1465351,147.4624302,371.9656636
13/08/2025,KYABRAM,VIC,3620,3,1,1,635,House,PRIVATE TREATY,550000,410000,-36.3196232,145.0434245,166.0249997
13/08/2025,MARYBOROUGH,VIC,3465,2,1,1,335,House,PRIVATE TREATY,550000,410000,-37.0440629,143.7296778,138.6553012
13/08/2025,PORTLAND,VIC,3305,3,1,2,1227,House,PRIVATE TREATY,550000,410000,-38.3622326,141.6061688,300.6972842
14/08/2025,MAITLAND,SA,5573,4,2,4,880,House,PRIVATE TREATY,495000,410000,-34.3817955,137.6724052,104.4181623
15/08/2025,MORANBAH,QLD,4744,4,2,7,780,House,PRIVATE TREATY,670000,410000,,,
15/08/2025,PALM COVE,QLD,4879,,,,465,Vacantland,PRIVATE TREATY,670000,410000,,,
25/06/2025,LARRAKEYAH,NT,820,2,2,2,,Apartment/Unit/Flat,PRIVATE TREATY,254000,409500,,,
9/05/2025,COOLOONGUP,WA,6168,2,1,1,160,Apartment/Unit/Flat,PRIVATE TREATY,396000,409000,-32.3037073,115.7584983,39.75300156
15/05/2025,PIALBA,QLD,4655,2,1,1,164,Apartment/Unit/Flat,PRIVATE TREATY,660000,409000,-25.2797439,152.8325253,243.2994047
21/05/2025,CORINDI BEACH,NSW,2456,,,,,Vacantland,PRIVATE TREATY,752000,409000,-30.0345677,153.1927554,464.7930429
3/06/2025,BRAITLING,NT,870,3,1,3,,Semidetached,PRIVATE TREATY,460000,409000,-23.6752103,133.870249,1281.881379
16/06/2025,BAKEWELL,NT,832,2,1,2,,Apartment/Unit/Flat,PRIVATE TREATY,254000,409000,-12.49989,130.9927673,17.06057109
26/06/2025,ARALUEN,NT,870,2,2,2,,Apartment/Unit/Flat,PRIVATE TREATY,254000,409000,-23.702961,133.8582034,1284.534353
27/06/2025,DARWIN CITY,NT,800,2,2,2,,Apartment/Unit/Flat,PRIVATE TREATY,254000,409000,-12.459968,130.8459072,0.530958439
25/03/2025,HILLCREST,TAS,7320,3,1,1,584,House,PRIVATE TREATY,540000,408000,-41.0635121,145.8970423,234.2776022
10/04/2025,MOWBRAY,TAS,7248,2,1,2,303,Apartment/Unit/Flat,PRIVATE TREATY,450000,408000,-41.4051644,147.1269207,164.938198
6/05/2025,VIRGINIA,NT,834,,,,,Vacantland,PRIVATE TREATY,460000,408000,-12.5392193,131.0121068,20.53493426
17/06/2025,DARWIN CITY,NT,800,2,2,1,,Apartment/Unit/Flat,PRIVATE TREATY,254000,408000,-12.4616559,130.8439073,0.338810665
12/08/2025,DONCASTER,VIC,3108,2,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,410000,408000,-37.7881138,145.1244993,14.50086301
22/01/2025,STUART PARK,NT,820,3,2,2,144,Apartment/Unit/Flat,PRIVATE TREATY,254000,407500,-12.4507554,130.8442062,1.125077537
12/05/2025,WOODRIDGE,WA,6041,1,1,1,,House,PRIVATE TREATY,505000,407500,-31.3479984,115.6032426,71.68723927
23/05/2025,BRAITLING,NT,870,3,1,2,825,House,PRIVATE TREATY,460000,407500,-23.6826625,133.8661475,1282.570675
2/12/2024,DARWIN CITY,NT,800,2,2,1,,Apartment/Unit/Flat,PRIVATE TREATY,254000,407000,-12.4616559,130.8439073,0.338810665
5/05/2025,RENMARK,SA,5341,6,3,3,,House,PRIVATE TREATY,495000,407000,,,
15/05/2025,SOUTH PERTH,WA,6151,1,1,1,71,Apartment/Unit/Flat,PRIVATE TREATY,396000,407000,-31.9749232,115.8484514,2.401097825
1/07/2025,LARRAKEYAH,NT,820,2,2,1,,Apartment/Unit/Flat,PRIVATE TREATY,254000,407000,-12.4509747,130.8222449,2.296674422
14/08/2025,SEAFORD,VIC,3198,1,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,410000,407000,-38.128047,145.1242525,37.59652575
7/05/2025,EMERALD,QLD,4720,3,2,1,830,House,PRIVATE TREATY,670000,406500,-23.5362042,148.1483573,655.6286824
28/04/2025,MAYLANDS,WA,6051,2,1,1,68,Apartment/Unit/Flat,PRIVATE TREATY,396000,406000,-31.9248824,115.897254,4.883942187
14/05/2025,GREENWAY,ACT,2900,1,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,600000,406000,-35.4216927,149.0738895,13.99181628
24/06/2025,THE GARDENS,NT,820,2,1,2,1130,Apartment/Unit/Flat,PRIVATE TREATY,254000,406000,-12.4490918,130.8371999,1.323238985
16/07/2025,DEVONPORT,TAS,7310,3,1,1,733,House,PRIVATE TREATY,540000,406000,-41.1916034,146.3440995,204.7240658
3/12/2024,WOOLNER,NT,820,2,2,2,,Apartment/Unit/Flat,PRIVATE TREATY,254000,405000,-12.4352719,130.8493439,2.926721429
31/01/2025,THE GAP,NT,870,3,2,4,260,Apartment/Unit/Flat,PRIVATE TREATY,254000,405000,-23.7062848,133.8758366,1285.353367
17/03/2025,DEEP BAY,TAS,7112,,,,,Vacantland,PRIVATE TREATY,540000,405000,,,
21/03/2025,BRIDGEWATER,TAS,7030,3,1,4,652,House,PRIVATE TREATY,540000,405000,-42.7364974,147.2320974,18.02179659
27/03/2025,NEWSTEAD,TAS,7250,2,1,2,,House,PRIVATE TREATY,540000,405000,-41.4506303,147.1617435,159.6411182
2/04/2025,GRAY,NT,830,3,2,,346,Apartment/Unit/Flat,PRIVATE TREATY,254000,405000,-12.4921483,130.9787453,15.37438591
2/04/2025,CLAREMONT,TAS,7011,2,1,,189,House,PRIVATE TREATY,540000,405000,-42.7875861,147.2539752,12.16331377
3/04/2025,WOOLNER,NT,820,3,2,2,,Apartment/Unit/Flat,PRIVATE TREATY,254000,405000,-12.4352719,130.8493439,2.926721429
4/04/2025,TAYLOR,ACT,2913,1,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,600000,405000,-35.1499466,149.1163571,16.43781894
4/04/2025,GEORGE TOWN,TAS,7253,,,,6108,Vacantland,PRIVATE TREATY,540000,405000,-41.1065109,146.8185026,201.733294
7/04/2025,RAVENSWOOD,TAS,7250,3,1,5,642,House,PRIVATE TREATY,540000,405000,-41.4214574,147.1802027,162.7478948
28/04/2025,GEORGE TOWN,TAS,7253,2,1,3,,House,PRIVATE TREATY,540000,405000,-41.0919803,146.8229057,203.2370689
30/04/2025,WANDAL,QLD,4700,2,1,4,810,House,PRIVATE TREATY,670000,405000,-23.3722246,150.4942023,520.2555877
30/04/2025,WALLAROO,SA,5556,2,1,2,464,House,PRIVATE TREATY,495000,405000,-33.9356131,137.6296423,141.6914417
30/04/2025,RANGEWAY,WA,6530,3,1,1,923,House,PRIVATE TREATY,505000,405000,-28.7881116,114.627506,370.6304228
1/05/2025,GUNGAHLIN,ACT,2912,2,2,1,,Apartment/Unit/Flat,PRIVATE TREATY,600000,405000,-35.1819354,149.1299215,13.09374283
5/05/2025,TURNER,ACT,2612,1,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,600000,405000,-35.2728336,149.1287504,3.714144599
5/05/2025,TRARALGON,VIC,3844,3,1,1,644,House,PRIVATE TREATY,550000,405000,-38.1958137,146.5217193,143.2818645
6/05/2025,GATTON,QLD,4343,3,1,1,809,House,PRIVATE TREATY,670000,405000,-27.5526888,152.2832467,73.72493544
7/05/2025,HUMPTY DOO,NT,836,,,,,Vacantland,PRIVATE TREATY,460000,405000,-12.5611779,131.1017083,30.44511601
7/05/2025,MIDLAND,WA,6056,2,1,2,144,Villa,PRIVATE TREATY,505000,405000,-31.8850297,116.0080026,16.00455174
8/05/2025,PORT DOUGLAS,QLD,4877,3,2,1,112,Apartment/Unit/Flat,PRIVATE TREATY,660000,405000,-16.5007124,145.4633728,1442.844387
8/05/2025,SOUTH BURNIE,TAS,7320,2,1,1,407,House,PRIVATE TREATY,540000,405000,-41.0650494,145.9093472,233.6148077
8/05/2025,CUTHBERT,WA,6330,3,1,2,994,House,PRIVATE TREATY,505000,405000,-35.0130263,117.8106944,384.4506224
9/05/2025,NIKENBAH,QLD,4655,,,,1341,Vacantland,PRIVATE TREATY,670000,405000,-25.3167615,152.8244832,239.2765199
10/05/2025,KINGSTON,QLD,4114,2,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,660000,405000,-27.6547798,153.122074,22.77608772
11/05/2025,TEMPLERS,SA,5371,,,,3873,Vacantland,PRIVATE TREATY,495000,405000,-34.4624322,138.7741235,54.07672417
19/05/2025,DEVONPORT,TAS,7310,3,1,1,592,House,PRIVATE TREATY,540000,405000,-41.1885872,146.3585132,204.5609104
19/05/2025,EAST BUNBURY,WA,6230,2,1,1,625,Apartment/Unit/Flat,PRIVATE TREATY,396000,405000,-33.340772,115.6623455,154.7021666
20/05/2025,HEATHCOTE,VIC,3523,3,1,1,977,House,PRIVATE TREATY,550000,405000,-36.9148841,144.7033784,102.4337595
21/05/2025,TAROMEO,QLD,4314,,,,,Rural,PRIVATE TREATY,670000,405000,-26.8170356,152.1052321,116.2065225
21/05/2025,ORANA,WA,6330,2,1,1,809,House,PRIVATE TREATY,505000,405000,-34.9959387,117.8564945,384.8212464
22/05/2025,SAFETY BEACH,VIC,3936,2,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,410000,405000,-38.3255752,144.9812981,56.77876286
23/05/2025,EMERALD,QLD,4720,3,1,2,777,House,PRIVATE TREATY,670000,405000,-23.513928,148.1612094,656.3408538
23/05/2025,PORT DOUGLAS,QLD,4877,2,2,1,108,Apartment/Unit/Flat,PRIVATE TREATY,660000,405000,-16.5007124,145.4633728,1442.844387
23/05/2025,WHITTINGTON,VIC,3219,2,1,2,,Apartment/Unit/Flat,PRIVATE TREATY,410000,405000,-38.1816362,144.4008497,64.05025657
4/06/2025,LEANYER,NT,812,2,1,2,310,Apartment/Unit/Flat,PRIVATE TREATY,254000,405000,-12.3682915,130.8988031,11.97314151
10/06/2025,PEARCE,ACT,2607,2,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,600000,405000,-35.3674899,149.084115,7.910337513
24/06/2025,BRADDON,ACT,2612,1,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,600000,405000,-35.2732378,149.1319553,3.885012266
24/06/2025,COCONUT GROVE,NT,810,3,1,2,148,Apartment/Unit/Flat,PRIVATE TREATY,254000,405000,-12.3909333,130.8503821,7.755930396
11/07/2025,GLENORCHY,TAS,7010,3,1,,693,House,PRIVATE TREATY,540000,405000,-42.8452112,147.2718095,6.192428522
12/07/2025,HARRISON,ACT,2914,1,1,1,,Apartment/Unit/Flat,AUCTION,600000,405000,-35.205038,149.149558,11.16923073
14/07/2025,HOLT,ACT,2615,2,2,2,,Apartment/Unit/Flat,PRIVATE TREATY,600000,405000,-35.2202857,149.0191856,11.37324852
25/07/2025,ELIZABETH SOUTH,SA,5112,3,1,,,House,PRIVATE TREATY,495000,405000,-34.73149,138.6597255,22.49546544
29/07/2025,ULVERSTONE,TAS,7315,2,1,1,765,House,PRIVATE TREATY,540000,405000,-41.1584517,146.1896427,213.44816
30/07/2025,ULVERSTONE,TAS,7315,2,1,1,354,Apartment/Unit/Flat,PRIVATE TREATY,450000,405000,-41.1604381,146.1587304,214.3936574
31/07/2025,BLYTH,SA,5462,3,1,5,1070,House,PRIVATE TREATY,495000,405000,-33.8435386,138.4894335,120.7469972
31/07/2025,WAGIN,WA,6315,4,2,3,1111,House,PRIVATE TREATY,505000,405000,-33.3090356,117.3384817,204.3262597
1/08/2025,KATHERINE,NT,850,3,1,2,888,House,PRIVATE TREATY,460000,405000,-14.4627684,132.2851819,271.1518801
1/08/2025,DEVONPORT,TAS,7310,2,1,1,146,Apartment/Unit/Flat,PRIVATE TREATY,450000,405000,-41.1895026,146.3336219,205.2850422
4/08/2025,ELIZABETH NORTH,SA,5113,2,1,2,507,House,PRIVATE TREATY,495000,405000,-34.6975318,138.6746581,26.4852317
6/08/2025,EAST PERTH,WA,6004,1,1,1,57,Apartment/Unit/Flat,PRIVATE TREATY,396000,405000,-31.9610965,115.875889,1.558015334
8/08/2025,CAREY PARK,WA,6230,3,1,2,400,House,PRIVATE TREATY,505000,405000,-33.3490903,115.6486541,155.7767107
11/08/2025,MACLEAY ISLAND,QLD,4184,1,1,,607,House,PRIVATE TREATY,670000,405000,-27.6212759,153.3640816,37.63649865
11/08/2025,NORTHAM,WA,6401,3,1,1,1048,House,PRIVATE TREATY,505000,405000,-31.654782,116.6593429,82.67811661
12/08/2025,BROADFORD,VIC,3658,2,1,1,220,Apartment/Unit/Flat,PRIVATE TREATY,410000,405000,-37.2052514,145.0432901,67.96070059
14/08/2025,DECEPTION BAY,QLD,4508,2,1,1,,RetirementLiving,PRIVATE TREATY,670000,405000,-27.2004947,153.0355516,29.772468
15/08/2025,WONTHAGGI,VIC,3995,3,1,1,240,Apartment/Unit/Flat,PRIVATE TREATY,410000,405000,-38.6069665,145.584601,103.4630693
18/03/2025,GUNGAHLIN,ACT,2912,2,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,600000,404000,-35.1828136,149.1312474,13.0230278
6/05/2025,HAY,WA,6333,,,,3016,Vacantland,PRIVATE TREATY,505000,404000,,,
13/06/2025,DENMAN PROSPECT,ACT,2611,1,1,1,,House,PRIVATE TREATY,980000,404000,-35.3038277,149.0315944,6.374651762
7/08/2025,SOUTH GLADSTONE,QLD,4680,2,1,1,452,House,PRIVATE TREATY,670000,404000,-23.8670921,151.2650798,436.3153559
21/03/2025,MAWSON,ACT,2607,2,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,600000,403000,-35.3639256,149.0951791,7.380434591
26/03/2025,MOUNT STUART,TAS,7000,1,1,1,141,House,PRIVATE TREATY,540000,403000,-42.8707274,147.3006008,2.601843991
28/03/2025,EAST SIDE,NT,870,2,1,1,954,House,PRIVATE TREATY,460000,403000,-23.6938855,133.8927832,1284.474847
24/04/2025,GLENORCHY,TAS,7010,2,1,2,451,Apartment/Unit/Flat,PRIVATE TREATY,450000,403000,-42.8475974,147.2673531,6.301059994
30/04/2025,EAST SIDE,NT,870,2,1,1,954,House,PRIVATE TREATY,460000,403000,-23.6938855,133.8927832,1284.474847
7/05/2025,GOLDEN POINT,VIC,3350,3,1,1,,House,PRIVATE TREATY,550000,403000,-37.566325,143.8628105,100.8773361
8/05/2025,EAST DEVONPORT,TAS,7310,3,1,2,800,House,PRIVATE TREATY,540000,403000,-41.1745653,146.385826,205.1266494
21/07/2025,GILLEN,NT,870,3,1,4,882,House,PRIVATE TREATY,460000,403000,-23.7149874,133.8662619,1286.032869
12/08/2025,LIVERPOOL,NSW,2170,2,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,645000,403000,-33.9196271,150.9288379,26.43168055
30/06/2025,ULVERSTONE,TAS,7315,3,1,,632,House,PRIVATE TREATY,540000,402500,-41.1635715,146.1676705,213.7483449
1/08/2025,MAYLANDS,WA,6051,2,1,,59,Apartment/Unit/Flat,PRIVATE TREATY,396000,402500,-31.9325865,115.8998657,4.525426091
6/08/2025,WRIGHT,ACT,2611,1,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,600000,402500,-35.32679,149.0367734,6.700319403
19/03/2025,BELCONNEN,ACT,2617,1,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,600000,402300,-35.23952,149.0678152,7.125497864
27/02/2025,BAKEWELL,NT,832,3,2,2,,Duplex,PRIVATE TREATY,460000,402000,-12.4971052,130.9977796,17.5140495
2/05/2025,PERTH,WA,6000,,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,815000,402000,-31.9599019,115.8662529,0.696432263
7/05/2025,PERTH,TAS,7300,2,1,6,440,House,PRIVATE TREATY,815000,402000,-41.5674649,147.1733168,146.6299643
2/05/2025,ALDERSHOT,QLD,4650,2,1,3,1012,House,PRIVATE TREATY,670000,401000,-25.4655912,152.6612198,224.8841746
8/05/2025,BALLARAT CENTRAL,VIC,3350,3,1,2,594,House,PRIVATE TREATY,550000,401000,-37.5697888,143.8445678,102.321428
16/08/2025,HAWTHORN EAST,VIC,3123,1,1,1,,Apartment/Unit/Flat,AUCTION,410000,401000,-37.8287565,145.053476,8.112201635
20/01/2025,DRIVER,NT,830,4,2,2,,Townhouse,PRIVATE TREATY,460000,400000,-12.4799971,130.9809792,15.36515773
6/02/2025,COOLALINGA,NT,839,3,2,3,,Apartment/Unit/Flat,PRIVATE TREATY,254000,400000,-12.5183782,131.0409816,22.65877195
2/03/2025,ROSEBERY,NT,832,3,2,2,,Townhouse,PRIVATE TREATY,460000,400000,-12.5016976,130.9905613,16.88176387
3/03/2025,HARRISON,ACT,2914,2,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,600000,400000,-35.1990283,149.1497829,11.79281917
5/03/2025,SYMONSTON,ACT,2609,3,2,1,389,RetirementLiving,PRIVATE TREATY,980000,400000,-35.346698,149.1564002,7.403753416
6/03/2025,STUART PARK,NT,820,,,,452,Vacantland,PRIVATE TREATY,460000,400000,-12.4515765,130.8444147,1.04666114
22/03/2025,DARWIN CITY,NT,800,2,2,1,,Apartment/Unit/Flat,PRIVATE TREATY,254000,400000,-12.4534173,130.8386611,0.819046732
24/03/2025,FARRAR,NT,830,3,2,2,243,Apartment/Unit/Flat,PRIVATE TREATY,254000,400000,-12.47813,130.9936163,16.70096968
25/03/2025,VIRGINIA,NT,834,,,,,Vacantland,PRIVATE TREATY,460000,400000,,,
1/04/2025,BELCONNEN,ACT,2617,1,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,600000,400000,-35.2428592,149.0736319,6.572239036
1/04/2025,NEW NORFOLK,TAS,7140,4,1,6,726,House,PRIVATE TREATY,540000,400000,-42.7844907,147.0573066,24.6747076
1/04/2025,SCOTTSDALE,TAS,7260,3,1,3,836,House,PRIVATE TREATY,540000,400000,-41.1509626,147.5093633,192.9139248
5/04/2025,PERTH,TAS,7300,1,1,2,556,House,PRIVATE TREATY,815000,400000,-41.5743686,147.1762586,145.8450043
11/04/2025,HARRISON,ACT,2914,1,1,1,,Townhouse,PRIVATE TREATY,980000,400000,-35.1941732,149.1539292,12.43451266
17/04/2025,ELIZABETH EAST,SA,5112,3,1,2,593,House,PRIVATE TREATY,495000,400000,-34.7219401,138.6819516,24.07871602
17/04/2025,BRIDGEWATER,TAS,7030,3,1,3,655,House,PRIVATE TREATY,540000,400000,-42.7441829,147.2450209,16.80252092
17/04/2025,INVERMAY,TAS,7248,2,1,4,374,House,PRIVATE TREATY,540000,400000,-41.4233706,147.130864,162.8934376
23/04/2025,GUNGAHLIN,ACT,2912,2,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,600000,400000,-35.1828136,149.1312474,13.0230278
23/04/2025,WALLAROO,SA,5556,2,1,1,523,House,PRIVATE TREATY,495000,400000,-33.931192,137.6349201,141.7703074
24/04/2025,WHYALLA JENKINS,SA,5609,3,2,2,485,House,PRIVATE TREATY,495000,400000,-33.0285204,137.5112607,233.4929409
28/04/2025,GEEVESTON,TAS,7116,3,1,2,819,House,PRIVATE TREATY,540000,400000,-43.165312,146.9217316,45.65410194
28/04/2025,EAST PERTH,WA,6004,,1,1,66,Apartment/Unit/Flat,PRIVATE TREATY,396000,400000,-31.9610965,115.875889,1.558015334
30/04/2025,BENARKIN,QLD,4314,3,1,3,,House,PRIVATE TREATY,670000,400000,,,
3/05/2025,ROSEBERY,NT,832,2,1,1,334,Duplex,PRIVATE TREATY,460000,400000,-12.5016976,130.9905613,16.88176387
5/05/2025,ULVERSTONE,TAS,7315,2,1,1,109,Apartment/Unit/Flat,PRIVATE TREATY,450000,400000,-41.1580711,146.193915,213.3301942
5/05/2025,AUSTINS FERRY,TAS,7011,,,,1175,Vacantland,PRIVATE TREATY,540000,400000,-42.7711855,147.2500113,13.91886012
5/05/2025,SOUTH YARRA,VIC,3141,1,1,1,60,Apartment/Unit/Flat,PRIVATE TREATY,410000,400000,-37.8401845,145.0029256,4.53178772
5/05/2025,SOUTHBANK,VIC,3006,1,1,,,Apartment/Unit/Flat,PRIVATE TREATY,410000,400000,-37.8293459,144.9648784,1.682762148
5/05/2025,NARROGIN,WA,6312,3,1,4,1214,House,PRIVATE TREATY,505000,400000,-32.9368838,117.177993,164.8624043
6/05/2025,LIVERPOOL,NSW,2170,1,1,,,Newapartments/offtheplan,PRIVATE TREATY,752000,400000,-33.9288741,150.9175331,27.67827592
6/05/2025,TAMWORTH,NSW,2340,3,1,1,708,House,PRIVATE TREATY,752000,400000,-31.1065553,150.9043168,307.7645702
6/05/2025,DEANSIDE,VIC,3336,,,,400,Vacantland,PRIVATE TREATY,550000,400000,-37.7296872,144.7211333,23.29855636
7/05/2025,TRARALGON,VIC,3844,3,1,,686,House,PRIVATE TREATY,550000,400000,-38.1866282,146.5245848,143.2329541
8/05/2025,MOREE,NSW,2400,3,2,1,1012,House,PRIVATE TREATY,752000,400000,-29.4519568,149.8512059,506.4683661
8/05/2025,PORT MACQUARIE,NSW,2444,2,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,645000,400000,-31.4408085,152.9223464,313.707497
14/05/2025,WASLEYS,SA,5400,,,,5908,Vacantland,PRIVATE TREATY,495000,400000,-34.4793415,138.6866252,50.42151682
14/05/2025,COOLBELLUP,WA,6163,,,,405,Vacantland,PRIVATE TREATY,505000,400000,-32.0870779,115.8087826,15.34727
17/05/2025,LUDMILLA,NT,820,3,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,254000,400000,-12.428542,130.8551024,3.845413512
19/05/2025,HERDSMANS COVE,TAS,7030,3,1,2,758,House,PRIVATE TREATY,540000,400000,-42.7492459,147.2693527,15.56478794
19/05/2025,LINTON,VIC,3360,2,1,2,,House,PRIVATE TREATY,550000,400000,-37.6788523,143.5737489,123.3727982
19/05/2025,OSBORNE PARK,WA,6017,2,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,396000,400000,-31.9041819,115.8287236,6.477488103
20/05/2025,GUNGAHLIN,ACT,2912,1,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,600000,400000,-35.1889609,149.1352877,12.44333904
20/05/2025,BUCKETTY,NSW,2250,,,,,Rural,PRIVATE TREATY,752000,400000,-33.1371975,151.1955955,81.26889828
20/05/2025,JONDARYAN,QLD,4403,3,1,2,3468,House,PRIVATE TREATY,670000,400000,-27.3692205,151.58964,142.2156287
20/05/2025,BALLARAT EAST,VIC,3350,3,1,4,583,House,PRIVATE TREATY,550000,400000,-37.5709296,143.8824011,99.07276194
20/05/2025,HENLEY BROOK,WA,6055,,,,,Vacantland,PRIVATE TREATY,505000,400000,,,
21/05/2025,LIVERPOOL,NSW,2170,1,1,,,Apartment/Unit/Flat,PRIVATE TREATY,645000,400000,-33.9321324,150.9227272,27.30045977
21/05/2025,EMERALD,QLD,4720,6,2,4,1136,House,PRIVATE TREATY,670000,400000,-23.5242406,148.1638183,655.3686273
21/05/2025,YANDINA,QLD,4561,,,,1517,Vacantland,PRIVATE TREATY,670000,400000,-26.5580816,152.9467743,101.2158169
21/05/2025,ELIZABETH DOWNS,SA,5113,3,1,1,491,House,PRIVATE TREATY,495000,400000,-34.6993546,138.6965071,26.87919062
